1.0	658.	0.60	0.18	0.18
1.0	658.	0.60	0.18	0.18
1.0	658.	0.60	0.18	0.18
1.0	658.	0.60	0.18	0.18
1.0	658.	0.60	0.18	0.18
1.0	658.	0.60	0.18	0.18
1.0	658.	0.60	0.18	0.18
1.0	658.	0.60	0.17	0.17
1.0	658.	0.60	0.17	0.17
1.0	658.	0.60	0.17	0.17
1.0	658.	0.60	0.17	0.17
1.0	658.	0.60	0.17	0.17
1.0	658.	0.60	0.17	0.17
1.0	658.	0.60	0.17	0.17
1.0	658.	0.60	0.17	0.17
1.0	658.	0.60	0.17	0.17
1.0	658.	0.60	0.17	0.17
1.0	658.	0.60	0.17	0.17
1.0	658.	0.60	0.17	0.17
1.0	658.	0.60	0.17	0.17
1.0	658.	0.60	0.17	0.17
1.0	658.	0.60	0.17	0.17
1.0	658.	0.60	0.17	0.17
1.0	658.	0.60	0.17	0.17
1.0	658.	0.60	0.17	0.17
1.0	658.	0.60	0.17	0.17
1.0	658.	0.60	0.17	0.17
1.0	658.	0.60	0.17	0.17
1.0	658.	0.60	0.17	0.17
1.0	658.	0.60	0.17	0.17
1.0	658.	0.60	0.17	0.17
1.0	658.	0.60	0.17	0.17
1.0	658.	0.60	0.17	0.17
1.0	658.	0.60	0.17	0.17
1.0	658.	0.60	0.17	0.17
1.0	658.	0.60	0.17	0.17
1.0	658.	0.60	0.17	0.17
1.0	658.	0.60	0.17	0.17
1.0	658.	0.60	0.17	0.17
1.0	658.	0.60	0.17	0.17
1.0	658.	0.60	0.17	0.17
1.0	658.	0.60	0.17	0.17
1.0	658.	0.60	0.17	0.17
1.0	658.	0.60	0.17	0.17
1.0	658.	0.60	0.17	0.17
1.0	658.	0.60	0.17	0.17
1.0	658.	0.60	0.17	0.17
1.0	658.	0.60	0.17	0.17
1.0	658.	0.60	0.17	0.17
1.0	658.	0.60	0.16	0.16
1.0	658.	0.60	0.16	0.16
1.0	658.	0.60	0.16	0.16
1.0	658.	0.60	0.16	0.16
1.0	658.	0.60	0.16	0.16
1.0	659.	0.60	0.16	0.16
1.0	659.	0.60	0.16	0.16
1.0	659.	0.60	0.16	0.16
1.0	659.	0.60	0.16	0.16
1.0	659.	0.60	0.16	0.16
1.0	659.	0.60	0.16	0.16
1.0	659.	0.60	0.16	0.16
1.0	659.	0.60	0.16	0.16
1.0	659.	0.60	0.16	0.16
1.0	659.	0.60	0.16	0.16
1.0	659.	0.60	0.16	0.16
1.0	659.	0.60	0.16	0.16
1.0	659.	0.60	0.16	0.16
1.0	659.	0.60	0.16	0.16
1.0	659.	0.60	0.16	0.16
1.0	659.	0.68	0.16	0.16
1.0	659.	0.58	0.16	0.16
1.0	659.	0.58	0.16	0.16
1.0	659.	0.58	0.16	0.16
1.0	659.	0.58	0.16	0.16
1.0	659.	0.58	0.16	0.16
1.0	659.	0.58	0.16	0.16
1.0	659.	0.58	0.16	0.16
1.0	659.	0.58	0.16	0.16
1.0	659.	0.58	0.16	0.16
1.0	659.	0.58	0.16	0.16
1.0	659.	0.58	0.16	0.16
1.0	659.	0.58	0.16	0.16
1.0	659.	0.58	0.16	0.16
1.0	659.	0.58	0.16	0.16
1.0	659.	0.58	0.16	0.16
1.0	659.	0.58	0.16	0.16
1.0	659.	0.58	0.16	0.16
1.0	659.	0.58	0.16	0.16
1.0	659.	0.58	0.16	0.16
1.0	659.	0.58	0.16	0.16
1.0	659.	0.58	0.16	0.16
1.0	659.	0.58	0.16	0.16
1.0	659.	0.58	0.15	0.15
1.0	659.	0.58	0.15	0.15
1.0	659.	0.58	0.15	0.15
1.0	659.	0.58	0.15	0.15
1.0	659.	0.58	0.15	0.15
1.0	659.	0.58	0.15	0.15
1.0	659.	0.55	0.15	0.15
1.0	659.	0.55	0.15	0.15
1.0	659.	0.55	0.15	0.15
1.0	659.	0.55	0.15	0.15
1.0	659.	0.55	0.15	0.15
1.0	659.	0.55	0.15	0.15
1.0	659.	0.55	0.15	0.15
1.0	659.	0.55	0.15	0.15
1.0	659.	0.55	0.15	0.15
1.0	659.	0.55	0.15	0.15
1.0	659.	0.55	0.15	0.15
1.0	659.	0.55	0.15	0.15
1.0	659.	0.55	0.15	0.15
1.0	659.	0.55	0.15	0.15
1.0	659.	0.55	0.15	0.15
1.0	659.	0.55	0.15	0.15
1.0	660.	0.55	0.15	0.15
1.0	660.	0.55	0.15	0.15
1.0	660.	0.55	0.15	0.15
1.0	660.	0.55	0.15	0.15
1.0	660.	0.55	0.15	0.15
1.0	660.	0.55	0.15	0.15
1.0	660.	0.55	0.15	0.15
1.0	660.	0.55	0.15	0.15
1.0	660.	0.55	0.15	0.15
1.0	660.	0.55	0.15	0.15
1.0	660.	0.55	0.15	0.15
1.0	660.	0.55	0.15	0.15
1.0	660.	0.55	0.15	0.15
1.0	660.	0.55	0.15	0.15
1.0	660.	0.55	0.15	0.15
1.0	660.	0.55	0.15	0.15
1.0	660.	0.55	0.15	0.15
1.0	660.	0.55	0.15	0.15
1.0	660.	0.55	0.15	0.15
1.0	660.	0.55	0.15	0.15
1.0	660.	0.55	0.15	0.15
1.0	660.	0.55	0.15	0.15
1.0	660.	0.55	0.15	0.15
1.0	660.	0.55	0.15	0.15
1.0	660.	0.55	0.15	0.15
1.0	660.	0.55	0.15	0.15
1.0	660.	0.55	0.15	0.15
1.0	660.	0.55	0.15	0.15
1.0	660.	0.55	0.15	0.15
1.0	660.	0.55	0.15	0.15
1.0	660.	0.55	0.15	0.15
1.0	660.	0.55	0.15	0.15
1.0	660.	0.55	0.15	0.15
1.0	660.	0.55	0.15	0.15
1.0	660.	0.55	0.13	0.13
1.0	660.	0.55	0.13	0.13
1.0	660.	0.55	0.13	0.13
1.0	660.	0.55	0.13	0.13
1.0	660.	0.55	0.13	0.13
1.0	660.	0.55	0.13	0.13
1.0	660.	0.55	0.13	0.13
1.0	660.	0.55	0.13	0.13
1.0	660.	0.55	0.13	0.13
1.0	660.	0.55	0.13	0.13
1.0	660.	0.55	0.13	0.13
1.0	660.	0.55	0.13	0.13
1.0	660.	0.55	0.13	0.13
1.0	660.	0.55	0.13	0.13
1.0	660.	0.55	0.13	0.13
1.0	660.	0.55	0.13	0.13
1.0	660.	0.55	0.13	0.13
1.0	660.	0.55	0.13	0.13
1.0	660.	0.55	0.13	0.13
1.0	660.	0.55	0.13	0.13
1.0	660.	0.55	0.13	0.13
1.0	661.	0.54	0.13	0.13
1.0	661.	0.54	0.13	0.13
1.0	661.	0.54	0.13	0.13
1.0	661.	0.54	0.13	0.13
1.0	661.	0.54	0.13	0.13
1.0	661.	0.54	0.13	0.13
1.0	661.	0.54	0.13	0.13
1.0	661.	0.54	0.13	0.13
1.0	661.	0.54	0.13	0.13
1.0	661.	0.54	0.13	0.13
1.0	661.	0.54	0.13	0.13
1.0	661.	0.54	0.13	0.13
1.0	661.	0.54	0.13	0.13
1.0	661.	0.54	0.13	0.13
1.0	661.	0.54	0.13	0.13
1.0	661.	0.54	0.13	0.13
1.0	661.	0.54	0.13	0.13
1.0	661.	0.54	0.13	0.13
1.0	661.	0.54	0.13	0.13
1.0	661.	0.54	0.13	0.13
1.0	661.	0.54	0.13	0.13
1.0	661.	0.54	0.13	0.13
1.0	661.	0.54	0.13	0.13
1.0	661.	0.54	0.13	0.13
1.0	661.	0.54	0.13	0.13
1.0	661.	0.54	0.13	0.13
1.0	661.	0.54	0.13	0.13
1.0	661.	0.54	0.13	0.13
1.0	661.	0.54	0.13	0.13
1.0	661.	0.54	0.13	0.13
1.0	661.	0.54	0.13	0.13
1.0	661.	0.54	0.13	0.13
1.0	661.	0.54	0.13	0.13
1.0	661.	0.54	0.13	0.13
1.0	661.	0.54	0.13	0.13
1.0	661.	0.54	0.13	0.13
1.0	661.	0.54	0.13	0.13
1.0	661.	0.54	0.13	0.13
1.0	661.	0.54	0.13	0.13
1.0	661.	0.54	0.13	0.13
1.0	661.	0.54	0.13	0.13
1.0	661.	0.54	0.13	0.13
1.0	662.	0.54	0.13	0.13
1.0	662.	0.54	0.13	0.13
1.0	662.	0.54	0.13	0.13
1.0	662.	0.54	0.13	0.13
1.0	662.	0.54	0.13	0.13
1.0	662.	0.54	0.13	0.13
1.0	662.	0.54	0.13	0.13
1.0	662.	0.54	0.13	0.13
1.0	662.	0.54	0.13	0.13
1.0	662.	0.54	0.13	0.13
1.0	662.	0.54	0.13	0.13
1.0	662.	0.54	0.13	0.13
1.0	662.	0.54	0.13	0.13
1.0	662.	0.54	0.13	0.13
1.0	662.	0.52	0.13	0.13
1.0	662.	0.52	0.13	0.13
1.0	662.	0.52	0.13	0.13
1.0	662.	0.52	0.13	0.13
1.0	662.	0.52	0.13	0.13
1.0	662.	0.52	0.13	0.13
1.0	662.	0.52	0.13	0.13
1.0	662.	0.52	0.13	0.13
1.0	662.	0.52	0.13	0.13
1.0	662.	0.52	0.13	0.13
1.0	662.	0.52	0.13	0.13
1.0	662.	0.52	0.13	0.13
1.0	662.	0.52	0.13	0.13
1.0	662.	0.52	0.13	0.13
1.0	662.	0.58	0.13	0.13
1.0	662.	0.54	0.13	0.13
1.0	662.	0.54	0.13	0.13
1.0	662.	0.54	0.13	0.13
1.0	662.	0.54	0.13	0.13
1.0	662.	0.54	0.13	0.13
1.0	662.	0.54	0.13	0.13
1.0	662.	0.54	0.13	0.13
1.0	662.	0.54	0.19	0.19
1.0	662.	0.54	0.13	0.13
1.0	662.	0.54	0.13	0.13
1.0	662.	0.54	0.13	0.13
1.0	662.	0.54	0.13	0.13
1.0	662.	0.54	0.13	0.13
1.0	662.	0.54	0.13	0.13
1.0	662.	0.54	0.13	0.13
1.0	662.	0.54	0.13	0.13
1.0	662.	0.54	0.13	0.13
1.0	662.	0.54	0.13	0.13
1.0	662.	0.54	0.13	0.13
1.0	662.	0.54	0.13	0.13
1.0	662.	0.54	0.13	0.13
1.0	662.	0.54	0.13	0.13
1.0	662.	0.54	0.13	0.13
1.0	662.	0.54	0.13	0.13
1.0	662.	0.54	0.13	0.13
1.0	662.	0.54	0.13	0.13
1.0	662.	0.54	0.13	0.13
1.0	662.	0.54	0.13	0.13
1.0	662.	0.52	0.13	0.13
1.0	662.	0.52	0.13	0.13
1.0	662.	0.52	0.13	0.13
1.0	662.	0.52	0.13	0.13
1.0	662.	0.52	0.13	0.13
1.0	662.	0.52	0.13	0.13
1.0	662.	0.52	0.13	0.13
1.0	662.	0.52	0.13	0.13
1.0	662.	0.52	0.13	0.13
1.0	662.	0.52	0.13	0.13
1.0	662.	0.52	0.13	0.13
1.0	662.	0.52	0.13	0.13
1.0	662.	0.52	0.13	0.13
1.0	662.	0.52	0.13	0.13
1.0	662.	0.54	0.13	0.13
1.0	662.	0.54	0.13	0.13
1.0	662.	0.54	0.13	0.13
1.0	662.	0.54	0.13	0.13
1.0	662.	0.54	0.13	0.13
1.0	662.	0.54	0.13	0.13
1.0	662.	0.54	0.13	0.13
1.0	663.	0.54	0.13	0.13
1.0	663.	0.54	0.13	0.13
1.0	663.	0.54	0.13	0.13
1.0	663.	0.54	0.13	0.13
1.0	663.	0.54	0.13	0.13
1.0	663.	0.54	0.13	0.13
1.0	663.	0.54	0.13	0.13
